-0.9788617886178863, 1.1706930799103325e-11
-0.9430894308943091, 1.3525053010430019e-11
-0.9073170731707318, 1.4779877904384093e-11
-0.8715447154471546, 1.5578611092309468e-11
-0.8357723577235774, 1.5982000465351702e-11
-0.8000000000000002, 1.6030139585593582e-11
-0.7642276422764229, 1.5719807769034947e-11
-0.7284552845528457, 1.5231143063187076e-11
-0.6926829268292685, 1.4537406628814799e-11
-0.6569105691056912, 1.3709345416328423e-11
-0.6211382113821139, 1.2773850795199473e-11
-0.5853658536585367, 1.1706930799103325e-11
-0.5495934959349594, 1.0616776759380886e-11
-0.5138211382113822, 9.57039779245012e-12
-0.47804878048780497, 8.472865317549949e-12
-0.44227642276422774, 7.46743358778893e-12
-0.4065040650406506, 6.463614463597979e-12
-0.3707317073170733, 5.55282653300057e-12
-0.33495934959349616, 4.692117303826894e-12
-0.2991869918699188, 3.917409345603231e-12
-0.2634146341463417, 3.0901077831310194e-12
-0.22764227642276436, 2.5479226921232476e-12
-0.19186991869918701, 2.0550696300954235e-12
-0.1560975609756099, 1.6059092629360552e-12
-0.12032520325203255, 1.253032635534785e-12
-0.08617886178861811, 9.375247866940021e-13
-0.052032520325203446, 7.651583221539569e-13
-0.01322493224932253, 8.059162460896443e-13
0.01672473867595814, 7.996455220590794e-13
0.055284552845528356, 8.004676455161957e-13
0.09354375896700118, 8.299275347471202e-13
0.12682926829268282, 9.137240309737845e-13
0.16260162601625994, 9.487288575860517e-13
0.19837398373983728, 9.880418487012254e-13
0.23414634146341462, 1.0305324009929195e-12
0.26991869918699174, 1.0764678036567342e-12
0.3414634146341462, 1.188788220828956e-12
0.37723577235772354, 1.2492697307648713e-12
0.41300813008130066, 1.2990813969063574e-12
0.448780487804878, 1.3631228729029326e-12
0.4845528455284551, 1.4110938655807799e-12
0.5203252032520325, 1.4541779493233352e-12
0.5560975609756098, 1.4963256590603727e-12
0.5918699186991869, 1.5304613326288064e-12
0.627642276422764, 1.5748200302981144e-12
0.6634146341463412, 1.6229030669548446e-12
0.6991869918699187, 1.6825445111918508e-12
0.7349593495934958, 1.7601879302032165e-12
0.770731707317073, 1.8609002447280924e-12
0.8065040650406501, 1.988193845902579e-12
0.8422764227642277, 2.1402266625425757e-12
0.8780487804878048, 2.2866273951860855e-12
0.9138211382113819, 2.517634524607559e-12
0.949593495934959, 2.755355489473596e-12
0.9837398373983737, 3.004207216785879e-12
0.30731707317073154, 1.141487774168008e-12
